user	correlation
M04	0.135670218131284
M04	0.3464328878080602
M04	0.18512367803906227
M04	0.14488089265312704
M04	0.16348065642017245
M04	0.14795556862440226
M04	0.1968332582667413
M04	0.23886915034757536
M04	0.2547286217358025
M04	0.23352772351113202
M04	0.26564333834243076
M04	0.26332565891065374
M04	0.29135166831871717
M04	0.19819628022471306
M04	0.14800943786203086
M04	0.17648267561883918
M04	0.3577236224622553
M04	0.20456668216129492
M04	0.2625788587567465
M04	0.3292651640237493
M04	0.24519748629153365
M04	0.09275522635502884
M04	0.18063464518710656
M04	0.18053822086842722
M04	0.3019478955536523
M04	0.11684677795273832
M04	0.1907259058328482
M04	0.034242511229871125
M04	0.17341487110474127
M04	0.13954156496003547
M04	0.24379319191285456
M04	0.2711207658738839
M04	0.25089922111988167
M04	0.08528058219405778
M04	0.2591901011560665
M04	0.29082997287114987
M04	0.1282208441019948
M04	0.19939895225596593
M04	0.271372333669491
M04	0.3250821123610187
M04	0.20226954889124346
M04	0.22706169902216486
M04	0.6276071515299795
M04	0.2497746219709422
M04	0.27150658720899645
M04	0.2727291770568692
M04	0.17221804874977234
M04	0.21761818209586145
M04	0.14547587510427176
M04	0.23432074675996428
M04	0.16755449679343726
M04	0.219594290934575
M04	0.21716405329013633
M04	0.13946639611258618
M04	0.2982255993143712
M04	0.28341776143668096
M04	0.14983621983056783
M04	0.23694565921341593
M04	0.31662054672946816
M04	0.08991790907022856
M04	0.24997655377608166
M04	0.18484404582438585
M04	0.22709210141879146
M04	0.30777897401337795
M04	0.1625647058762863
M04	0.31098346392305193
M04	0.2863231133663809
M04	0.25625519127780727
M04	0.15583720057650705
M04	0.3971099889222859
M04	0.27453244472410887
M04	0.28354835809275414
M04	0.22734860625492523
M04	0.18348033921581106
M04	0.36244024316182827
M04	0.5013168185849258
M04	0.24272266744700632
M04	0.20406374516724246
M04	0.2160353097751184
M04	0.28695625759502685
M04	0.129782245393772
M04	0.1020303045186459
M04	0.19660306436554484
M04	0.22838725489955775
M04	0.1511981453613788
M04	0.3602353176973712
M04	0.2658063749319107
M04	0.24932794839985756
M04	0.28330563027995836
M04	0.2495992845423069
M04	0.27634933906571535
M04	0.2449708233664205
M04	0.22720401990306593
M04	0.2746549262642502
M04	0.20098230805087738
M04	0.15388108117064853
M04	0.2720668813067615
M04	0.32182239812628394
M04	0.11376102356263645
M04	0.3388393860592659
M04	0.18202951919623467
M04	0.23965624019747078
M04	0.22258174881844156
M04	0.27198228372575795
M04	0.3767824338346932
M04	0.2744070012539679
M04	0.12543972083849858
M04	0.28872979307841246
M04	0.2218535189919836
M04	0.38629546045356894
M04	0.1784687217009878
M04	0.3049162060532967
M04	0.16965938591815946
M04	0.21521324819272825
M04	0.20403383108848824
M04	0.38708131656765143
M04	0.28598517674931395
M04	0.1705852074058338
M04	0.07174038486084806
M04	0.2613931397128177
M04	0.3322197196542995
M04	0.15662644305559506
M04	0.43016185387395384
M04	0.16583088719253652
M04	0.05140993102396625
M04	0.10226023255601394
M04	0.27153645713608776
M04	0.14291630790338258
M04	0.2579957883647804
M04	0.3048882771003597
M04	0.3543499237324681
M04	0.15942379240218105
M04	0.4201880628136159
M04	0.14195803677753713
M04	0.3145510804621095
M04	0.24653691515039525
M04	0.16184860511393628
M04	0.31425831912066393
M04	0.36238261140944444
M04	0.2629346618766394
M04	0.23409211752788092
M04	0.3557606698067696
M04	0.31134307411810885
M04	0.1817714431981009
M04	0.20511676085823505
M04	0.09943738261085269
M04	0.4029874228221512
M04	0.245236602500065
M04	0.2727072827713129
M04	0.1723426171417697
M04	0.324652985647871
M04	0.1747529133257787
M04	0.1642155020436529
M04	0.25223499673147376
M04	0.10545585652628914
M04	0.2001256785163042
M04	0.3396140170730537
M04	0.3205366867207214
M04	0.3340001129125281
M04	0.32538713243747086
M04	0.386761036327511
M04	0.19997494594745757
M04	0.18842577929110674
M04	0.2167292169562795
M04	0.1493971786186521
M04	0.1295625643777774
M04	0.15204659196477469
M04	0.22025255784972997
M04	0.21975908914226108
M04	0.20965650481516088
M04	0.17216686576081927
M04	0.2368198925154497
M04	0.2512974351831335
M04	0.2313051786056368
M04	0.29806033892765477
M04	0.3856947068733614
M04	0.2959688903905711
M04	0.19347654569220138
M04	0.24871667228579633
M04	0.15808437335477857
M15	0.14000893581240023
M15	0.22798061710474882
M15	0.20057514069768284
M15	0.10193690192793314
M15	0.25224672935547804
M15	0.2147176906792231
M15	0.28797010092094444
M15	0.3089619021883398
M15	0.18812837169483188
M15	0.19626413042049254
M15	0.24607933223403197
M15	0.14315725019195563
M15	0.25694809535532503
M15	0.2932953566538251
M15	0.2680316159661862
M15	0.09950263340379019
M15	0.34900919684650317
M15	0.2045108067155043
M15	0.27094321614265177
M15	0.2522415487853146
M15	0.1980351204147682
M15	0.11927216975246951
M15	0.238091600689232
M15	0.14919989550563417
M15	0.29520055826975594
M15	0.3755164060058906
M15	0.13242202506303424
M15	0.21065611204437326
M15	0.240501946588512
M15	0.18001301508011813
M15	0.29965186122199494
M15	0.2738344503966189
M15	0.17044144951626997
M15	0.19297034873124252
M15	0.16705549171163994
M15	0.3139766776413474
M15	0.20324144099372293
M15	0.08665139106560173
M15	0.18434278100066195
M15	0.16904576292062146
M15	0.20374638510382306
M15	0.2947011498534629
M15	0.3207155413199929
M15	0.2618459137384902
M15	0.2599935919963823
M15	0.286667288654744
M15	0.24924496732548895
M15	0.109491930302667
M15	0.1472782796186698
M15	0.33032917786490923
M15	0.23454855765319885
M15	0.13622291915130078
M15	0.2057171945778288
M15	0.28034018939160915
M15	0.2950754736340258
M15	0.2699683794598664
M15	0.22125764663832992
M15	0.28582769161326577
M15	0.3201636141812639
M15	0.3227774676288207
M15	0.2076147524538794
M15	0.2657025091646037
M15	0.19401600714002856
M15	0.15976410497405907
M15	0.17665801194221506
M15	0.09431316696270504
M15	0.1926184230268421
M15	0.20220626169632572
M15	0.25356008366767874
M15	0.3141437991699404
M15	0.25020319934910323
M15	0.29627743319103844
M15	0.2521859785650231
M15	0.3218325730147976
M15	0.21639736452185077
M15	0.3428593363395324
M15	0.19790585770338326
M15	0.2782323660308892
M15	0.23521824361269356
M15	0.2624840118985529
M15	0.25439236585082725
M15	0.18951236146508954
M15	0.07603486557418651
M15	0.18635796425374623
M15	0.09687113876190658
M15	0.1310606430254049
M15	0.22367923799093145
M15	0.21155837070057296
M15	0.17330113741992037
M15	0.21895985731123957
M15	0.29578051150079715
M15	0.21814622456962945
M15	0.2461656885313424
M15	0.28103535849869277
M15	0.12246442492162489
M15	0.24354233093665553
M15	0.2797587183235247
M15	0.2830648442999608
M15	0.23977498074335524
M15	0.12578669554150926
M15	0.2200544424654706
M15	0.14391172973046834
M15	0.05556557053821575
M15	0.25113463416675447
M15	0.27460351009001766
M15	0.16335489791402782
M15	0.24556274590480295
M15	0.22976570355182696
M15	0.16117037366066855
M15	0.3909257195507693
M15	0.26101164686585065
M15	0.2070574401823176
M15	0.20402082392728066
M15	0.1350934301077153
M15	0.23308110565842877
M15	0.24372760214185699
M15	0.3483410392747799
M15	0.13706478482012524
M15	0.1936032365246012
M15	0.24077332288228698
M15	0.1531964552733282
M15	0.21824717799021573
M15	0.3334258614395657
M15	0.13477035683969188
M15	0.11064393836164473
M15	0.2432766221931202
M15	0.0154968375917349
M15	0.15921422912577257
M15	0.37312133000165537
M15	0.2584292801895892
M15	0.14297837903554164
M15	0.10308753192190175
M15	0.28468455691766353
M15	0.12423435613088896
M15	0.2547025739639563
M15	0.31692268258289436
M15	0.29459500191354976
M15	0.45335608756198714
M15	0.3096682679261089
M15	0.169492056125129
M15	0.27485788843680625
M15	0.31800272181834294
M15	0.10572632681991366
M15	0.2613631399305785
M15	0.19896771804072552
M15	0.3006786064451267
M15	0.3789245905548421
M15	0.2980394703837066
M15	0.1803541752605582
M15	0.23622863818388165
M15	0.24322358397611402
M15	0.13375153621993818
M15	0.2679934999720195
M15	0.10340116370819406
M15	0.2522218726129159
M15	0.13763330639088878
M15	0.14839828233070984
M15	0.11836795358153283
M15	0.17548229268143747
M15	0.3110402711185113
M15	0.29740507258170895
M15	0.07514742178268273
M15	0.11955837012490773
M15	0.14654366019311418
M15	0.22125398585197212
M15	0.326982050081225
M15	0.3031680600841215
M15	0.16687680858001847
M15	0.20881894021854516
M15	0.16758388674832791
M15	0.21020083184010785
M15	0.2931382696382235
M15	0.3260846558790206
M15	0.1345119016105765
M15	0.37307440352039595
M15	0.3617594776096081
M15	0.19538433428343052
M15	0.24926953361657428
M15	0.25155713584971606
M15	0.33872135694451194
M14	0.22861532810685567
M14	0.2722624581278529
M14	0.3285846693954845
M14	0.16922433312163657
M14	0.18440244369820605
M14	0.21098480432713848
M14	0.296444309924022
M14	0.21623718318805843
M14	0.21749060295499845
M14	0.2577566901518912
M14	0.13624531256487743
M14	0.1828199905313145
M14	0.22405535547853797
M14	0.21542506152976956
M14	0.19620646907387607
M14	0.3068679036256922
M14	0.1758520023158712
M14	0.29660950046056733
M14	0.23303381384246116
M14	0.3397246197490067
M14	0.19298936339893463
M14	0.22028932590502295
M14	0.11211810711005452
M14	0.34530386087551146
M14	0.26390456073212104
M14	0.11628811659705383
M14	0.2394923188895032
M14	0.1351102688616944
M14	0.3641743976589187
M14	0.15200694935926226
M14	0.19890838147032633
M14	0.13620609616597765
M14	0.2663909825371705
M14	0.24056664033452205
M14	0.20879541893904843
M14	0.4303502761053381
M14	0.25397761121621515
M14	0.22515432232885413
M14	0.13201622420864514
M14	0.14035569055118305
M14	0.3208573349437924
M14	0.18859908940389916
M14	0.45031591235750396
M14	0.1528337453770709
M14	0.25364360946731773
M14	0.2126292410592586
M14	0.1951556392643638
M14	0.12270273390716832
M14	0.2518992248410426
M14	0.13936838605554852
M14	0.14483128050507427
M14	0.30630052355183923
M14	0.10410508218225369
M14	0.24201664874527432
M14	0.2599333468543411
M14	0.3725173110182415
M14	0.10667010613212503
M14	0.27702253313804204
M14	0.4262963459469416
M14	0.1420566202172255
M14	0.2851769123796433
M14	0.17626599250515232
M14	0.33022737171483124
M14	0.2970043120854249
M14	0.20038311055087074
M14	0.24732671818506627
M14	0.2990906874061436
M14	0.19839591942057305
M14	0.19303790619510727
M14	0.45015479761448407
M14	0.3472953190250204
M14	0.29272008522009596
M14	0.2218649645677107
M14	0.2922750257193007
M14	0.08097592020461616
M14	0.24794751846038293
M14	0.1813780319825307
M14	0.28119929790930037
M14	0.16899200077616378
M14	0.19217684041291389
M14	0.1126577250929207
M14	0.10729555501452534
M14	0.24096611540443277
M14	0.18573642812039326
M14	0.08432574451153046
M14	0.26101439013095973
M14	0.29879259115960116
M14	0.21397286786182892
M14	0.3551628892445771
M14	0.2582322615766861
M14	0.28971376862522424
M14	0.30615770105211204
M14	0.21973657893602835
M14	0.290740167836925
M14	0.3890014016141649
M14	0.28484401707211243
M14	0.3471759269589585
M14	0.3208442073932044
M14	0.19134928205609952
M14	0.2625166682325221
M14	0.27252953067698504
M14	0.1741005781351669
M14	0.053921646273366805
M14	0.1686972534675153
M14	0.3827595771809001
M14	0.2124698776721943
M14	0.28334649378793886
M14	0.11576221340796616
M14	0.1409543364236961
M14	0.19276796095278087
M14	0.22093076782762597
M14	0.1432965948178294
M14	0.27324449378931776
M14	0.15050834685129227
M14	0.1438998208690566
M14	0.2821296048302575
M14	0.3278260945607741
M14	0.19365003358523897
M14	0.2117304130400752
M14	0.16868116960328905
M14	0.29358633071472523
M14	0.3144357682630307
M14	0.4378797766414956
M14	0.2663730227048559
M14	0.13463168139372733
M14	0.21809845139398054
M14	0.2134358586879705
M14	0.19003113756745438
M14	0.32504394512852874
M14	0.1712685395874499
M14	0.21597788087585715
M14	0.07068449888782635
M14	0.268841624313665
M14	0.14432279656337135
M14	0.28200885261313186
M14	0.3796642883321656
M14	0.17251949975486258
M14	0.40537860334629616
M14	0.2905885119232623
M14	0.1588914606035277
M14	0.26849003386363035
M14	0.27244072815807935
M14	0.24079021458060906
M14	0.3084957376027031
M14	0.24849856697075212
M14	0.23066034959003293
M14	0.367305496963717
M14	0.2609954826442341
M14	0.22665977070233848
M14	0.28834862414511125
M14	0.21406207390754106
M14	0.25906944724922276
M14	0.2337348030388199
M14	0.07875627032588667
M14	0.2732978380310512
M14	0.3307981965884347
M14	0.34013379470857763
M14	0.16184465461806144
M14	0.22640939883673034
M14	0.17250421698919685
M14	0.4213885960794561
M14	0.23619269144626504
M14	0.17909886387123136
M14	0.2276282136713657
M14	0.15932653296979898
M14	0.3006703004683501
M14	0.2379295575898769
M14	0.14893651249424195
M14	0.21412311395998426
M14	0.2135267982512666
M14	0.17702304555800588
M14	0.1446357998124836
M14	0.20046716309099702
M14	0.1843571543955998
M14	0.33838168862352874
M14	0.30465413043968886
M14	0.1047954947485384
M14	0.33099850998979247
M14	0.28055142554775403
M14	0.19926540368608475
M17	0.2412121989703843
M17	0.3300580016119112
M17	0.16116649460530588
M17	0.10625495312233636
M17	0.3660191413930462
M17	0.22623297830409392
M17	0.25346553276247374
M17	0.16530029574582872
M17	0.12581525140349
M17	0.19099405185277005
M17	0.16989292852978066
M17	0.16473629217410185
M17	0.16491102011438266
M17	0.20581105226782284
M17	0.15599856699023923
M17	0.23330341376866431
M17	0.37955955358389876
M17	0.1331814072346433
M17	0.4217612293776826
M17	0.14685378711161756
M17	0.09639667291589807
M17	0.30046850384739615
M17	0.10924629802371008
M17	0.3426079302458706
M17	0.22240921153328536
M17	0.345979147491763
M17	0.14063019732621465
M17	0.25410897666839877
M17	0.27708423514231456
M17	0.20110731738502022
M17	0.20394434094589342
M17	0.20440693480507108
M17	0.14314423733186665
M17	0.25719087341636165
M17	0.276125928031777
M17	0.356054761645219
M17	0.15146236159783982
M17	0.1465176201041315
M17	0.34811754628302316
M17	0.2792601333986265
M17	0.2081266904220452
M17	0.34085734763489267
M17	0.5370371617610774
M17	0.2814590093740332
M17	0.1838022717733468
M17	0.295701902547356
M17	0.1850591443330408
M17	0.18758342916614693
M17	0.2079459250758236
M17	0.169891074929364
M17	0.058725939015357144
M17	0.2586699990332872
M17	0.12079688304890972
M17	0.10040419668708436
M17	0.2649748860190976
M17	0.3013996484971369
M17	0.12766151809184115
M17	0.1661457413701399
M17	0.27976220443927424
M17	0.2366344358181492
M17	0.197922815100509
M17	0.14120595355975912
M17	0.14332058334090853
M17	0.16501802729116327
M17	0.186362130523359
M17	0.2594201756934027
M17	0.25103347965793593
M17	0.22702610530271922
M17	0.14647458413690292
M17	0.3675048875397996
M17	0.17412793344171942
M17	0.16884506047027492
M17	0.2735247369185185
M17	0.1759697363318026
M17	0.26116606024723127
M17	0.29607404834451456
M17	0.2941285103503184
M17	0.14032274755315707
M17	0.24626464530535302
M17	0.14240522286725235
M17	0.21502280657217032
M17	0.2657993775836069
M17	0.24978790669149922
M17	0.12384577987713477
M17	0.2509509912973839
M17	0.34567417386813865
M17	0.17035362866335713
M17	0.11384664436556007
M17	0.18643280927946518
M17	0.1821779753537141
M17	0.10961217205356169
M17	0.3851147191145568
M17	0.3611475545683241
M17	0.2565393635768762
M17	0.19938377744884614
M17	0.23379642289952873
M17	0.1511187603941203
M17	0.3627263251740178
M17	0.1928624005837939
M17	0.25248088170134825
M17	0.2602243539425085
M17	0.24212776298179267
M17	0.23992579494800717
M17	0.19176844996979842
M17	0.3261183110785242
M17	0.2563538005622352
M17	0.24791059991730952
M17	0.23094525802754903
M17	0.17300058236806268
M17	0.2389751271805617
M17	0.268242124895465
M17	0.32621958052827804
M17	0.1904953752388159
M17	0.31698629840679055
M17	0.12439765580726019
M17	0.2180785639546737
M17	0.25433545539968083
M17	0.34008613530706955
M17	0.2129352112646299
M17	0.27098537340762
M17	0.22265118979823934
M17	0.05865656473953744
M17	0.43952390947795317
M17	0.22706834491127878
M17	0.2515541936202441
M17	0.18319433539936508
M17	0.07940742299973617
M17	0.19274081701446663
M17	0.1405683787372987
M17	0.14412718940120206
M17	0.37018250185793106
M17	0.0929461361116386
M17	0.23431423061645307
M17	0.211087527774617
M17	0.21658357042961932
M17	0.3896514803771824
M17	0.3056595952315395
M17	0.22033186734159668
M17	0.31785077096300074
M17	0.1509289206156085
M17	0.15720761770995867
M17	0.2754618274668265
M17	0.07090313872543362
M17	0.24245895625282146
M17	0.1684408793156769
M17	0.1375181456871218
M17	0.31084611552595437
M17	0.19714857971810795
M17	0.19960432524899568
M17	0.23792354847195102
M17	0.2948960113572975
M17	0.22060565777913008
M17	0.21661839223109405
M17	0.1293805426594035
M17	0.33381645915583585
M17	0.20895968269361181
M17	0.2660664954688433
M17	0.21384212024181723
M17	0.2896245873061077
M17	0.28776923696109785
M17	0.1580734491162706
M17	0.26378006178537994
M17	0.2549111304410766
M17	0.22590908458972286
M17	0.20002677765395194
M17	0.12312489717220157
M17	0.27304749144183044
M17	0.1012839157757294
M17	0.15130749185943812
M17	0.2500061217039683
M17	0.18587476018132457
M17	0.27758069616323267
M17	0.2836287034245287
M17	0.19488833535536784
M17	0.2972475060716794
M17	0.33968239660431754
M17	0.24869798186381098
M17	0.24578775169597103
M17	0.20737744357359036
M17	0.2599604856843793
M02	0.2515168446985301
M02	0.13392886557520037
M02	0.2752816362235813
M02	0.06868915713171284
M02	0.20715558128367195
M02	0.15435878358570132
M02	0.21730011057215773
M02	0.12435238328010217
M02	0.19029462448220993
M02	0.18819449203952732
M02	0.20948028260333026
M02	0.17146981271804435
M02	0.18435370802898274
M02	0.12864902265374745
M02	0.15053247116669558
M02	0.25735376667574966
M02	0.10163534016788145
M02	0.15168133413823326
M02	0.3600628799679248
M02	0.2755494468012902
M02	0.18117507512655967
M02	0.28780042888584456
M02	0.28834078003503066
M02	0.21880954574636696
M02	0.2153097784825701
M02	0.19353985517298392
M02	0.16660390687555235
M02	0.2264125727885843
M02	0.2845427880271533
M02	0.2767656511160847
M02	0.20142441876565054
M02	0.2390771921185973
M02	0.15213945937968362
M02	0.20451305090256866
M02	0.2203997408080829
M02	0.3455270946105789
M02	0.17652136042129704
M02	0.2868969407947766
M02	0.22543834517465544
M02	0.23342605186146387
M02	0.24989992545743434
M02	0.258854816102342
M02	0.25223511909620566
M02	0.23398987541738067
M02	0.09852393024681053
M02	0.15618464707659122
M02	0.2883998815252153
M02	0.1531817960791899
M02	0.22820273313334147
M02	0.26377075462147875
M02	0.25463759927824053
M02	0.22551980968913518
M02	0.27807096831141687
M02	0.2690876660952434
M02	0.15800740315275072
M02	0.38533751338708205
M02	0.17943155632695004
M02	0.20363562035527263
M02	0.3040481671175565
M02	0.2132993250652351
M02	0.13005819246402034
M02	0.16064823770028944
M02	0.32975941597424807
M02	0.1820635512640063
M02	0.2520269580254913
M02	0.1202882587743496
M02	0.21972875094487018
M02	0.2277359922822161
M02	0.2298358123603999
M02	0.30698949258617597
M02	0.30606076347401256
M02	0.17308031187740433
M02	0.14476261278045646
M02	0.20128377923749152
M02	0.2942008880332578
M02	0.442536403623263
M02	0.296888917306109
M02	0.2590877932769311
M02	0.23930677410054915
M02	0.26159315411825096
M02	0.18649021278653355
M02	0.2565763785868616
M02	0.21095714824439063
M02	0.19759343103225735
M02	0.10395620203180439
M02	0.24735655309506246
M02	0.07235158221773337
M02	0.117601241035996
M02	0.17981259608837397
M02	0.20499207970072847
M02	0.21803022359789764
M02	0.3466586948450772
M02	0.2702454621927763
M02	0.1405425493123464
M02	0.37232885370929225
M02	0.2459890621802557
M02	0.19576060692514238
M02	0.19679935942563004
M02	0.24926164443392299
M02	0.27645964943239887
M02	0.19594717939699866
M02	0.12220093164302122
M02	0.16406096066321238
M02	0.27588949665594675
M02	0.24984505694492012
M02	0.2793330184936715
M02	0.15075141542570428
M02	0.2489517043230063
M02	0.1687757118729897
M02	0.2901642073325384
M02	0.19760474446880413
M02	0.1470236990977414
M02	0.28691354588939283
M02	0.1648398414592559
M02	0.11904488362883613
M02	0.1973556603656722
M02	0.14555767073390863
M02	0.21211941538626583
M02	0.19346368499233543
M02	0.2243183792303957
M02	0.18505409982556253
M02	0.16305632840996465
M02	0.25889176493680666
M02	0.2068837643357036
M02	0.18496102227106026
M02	0.16230716403062048
M02	0.1975210788680854
M02	0.23087799199300493
M02	0.22556449983695093
M02	0.31832955226879595
M02	0.22677424290927267
M02	0.10663693892453699
M02	0.35386361492274876
M02	0.31401237293451073
M02	0.2959304683836513
M02	0.3320360883175934
M02	0.23011152149441716
M02	0.31835100753424644
M02	0.14102291519057367
M02	0.27004784940496374
M02	0.11845581008220386
M02	0.22474934643609476
M02	0.1922322086793267
M02	0.2719132513167641
M02	0.2637787193942318
M02	0.2580920145668176
M02	0.28676388467135105
M02	0.28955022619341375
M02	0.23340712273600533
M02	0.22273716111678551
M02	0.2850394553712751
M02	0.26762355027029516
M02	0.22814367047869213
M02	0.17222145082154006
M02	0.153942454846661
M02	0.3137045745598693
M02	0.25769959416091653
M02	0.1499435386880509
M02	0.20219074021595548
M02	0.20275931408717662
M02	0.3172423227876074
M02	0.22647274436806578
M02	0.2556702927183032
M02	0.16134595246826963
M02	0.13258613084692988
M02	0.16633821298538082
M02	0.1989285855514792
M02	0.18584256429784007
M02	0.1335237772023902
M02	0.2384270568473001
M02	0.167356111110889
M02	0.22764231812852803
M02	0.2270452903007977
M02	0.13253855837899953
M02	0.26540848248982085
M02	0.4545949022518522
M02	0.3227042221894105
M02	0.20554909641690547
M02	0.2303979698991046
M02	0.13209425980289483
M03	0.16559366168646872
M03	0.1343239851854948
M03	0.2902370494331679
M03	0.15179332909260154
M03	0.24894179633638977
M03	0.29917848060547786
M03	0.20351664211375586
M03	0.17869622891673767
M03	0.20109699020775887
M03	0.10864609482764043
M03	0.2027018459282721
M03	0.2954645635632226
M03	0.3128896777595685
M03	0.25406122529902936
M03	0.17326691186466944
M03	0.38118646520484395
M03	0.2150794610986046
M03	0.35368798525597944
M03	0.23370679417252774
M03	0.35412162995948787
M03	0.1465144873538305
M03	0.11734605683949828
M03	0.23381540113655008
M03	0.29283863511921615
M03	0.12265850557277805
M03	0.3616034242796299
M03	0.21775977966379564
M03	0.24068562594648782
M03	0.38017232777045457
M03	0.1766379121022552
M03	0.20248428587899667
M03	0.4413740235358119
M03	0.2996398709631689
M03	0.08008585977007565
M03	0.36100968945130996
M03	0.39320923634048405
M03	0.17507655185388085
M03	0.3047807535885562
M03	0.12108783116824914
M03	0.2427952208748427
M03	0.3716770082802568
M03	0.1954556630120452
M03	0.4556346538878885
M03	0.2389737025971973
M03	0.2813306404117853
M03	0.36065033174275857
M03	0.30191443477583363
M03	0.09055614263886042
M03	0.23375441431841337
M03	0.1412918235870647
M03	0.26551653038296813
M03	0.15310769201223445
M03	0.13744828437853476
M03	0.3023511005034186
M03	0.23382966433903984
M03	0.3064678448595409
M03	0.1282429014854864
M03	0.08515857592036971
M03	0.4372056824432396
M03	0.3362095554273822
M03	0.28158504060275896
M03	0.29735195258578795
M03	0.20261278763557902
M03	0.10774886966738506
M03	0.26183829455774865
M03	0.23377558329040884
M03	0.3378626904611518
M03	0.22721052131288855
M03	0.2785602559406016
M03	0.19741475569889191
M03	0.14888073418961145
M03	0.342114070238508
M03	0.16880678229811646
M03	0.2280422749324416
M03	0.16625739864160446
